#UID	CUI
151691	C0676329
151716	C0676629
151717	C0676630
151718	C0676631
151721	C0676665
151740	C0676848
151744	C0676883
151769	C0677607
151783	C0677712
151784	C0677722
151785	C0677723
151786	C0677725
151787	C0677728
151790	C0677745
151793	C0677776
151794	C0677791
151798	C0677807
151807	C0677886
151811	C0677946
151812	C0677948
151813	C0677949
151814	C0677950
151816	C0677969
151817	C0677987
151818	C0677989
151825	C0678034
151833	C0678075
151841	C0678103
151843	C0678124
151844	C0678125
151845	C0678132
151846	C0678133
151848	C0678149
151849	C0678162
151850	C0678163
151851	C0678164
151852	C0678166
151853	C0678179
151854	C0678180
151855	C0678181
151856	C0678204
151858	C0678207
151862	C0678230
151887	C0681405
151904	C0682294
151916	C0683278
151919	C0683416
151922	C0684226
151925	C0684336
151926	C0684337
151927	C0684743
151928	C0685118
151929	C0685125
151930	C0685201
151931	C0685460
151932	C0685624
151933	C0685706
151934	C0685838
151935	C0685889
151936	C0685988
151937	C0686031
151938	C0686106
151939	C0686347
151940	C0686353
151941	C0686512
151942	C0686546
151943	C0686586
151944	C0686589
151946	C0686601
151947	C0686619
151951	C0687140
151954	C0687716
151955	C0687717
151957	C0694539
151958	C0694541
151959	C0694563
151960	C0694566
151968	C0694899
151969	C0695242
151980	C0699034
151981	C0699048
151982	C0699051
151983	C0699063
151984	C0699064
151985	C0699065
151986	C0699078
151987	C0699079
151988	C0699080
151990	C0699109
151995	C0699128
151996	C0699139
151997	C0699140
151998	C0699146
152002	C0699164
152003	C0699165
152004	C0699180
152005	C0699181
152007	C0699184
152008	C0699190
152009	C0699197
152010	C0699199
152011	C0699209
152012	C0699210
152013	C0699225
152014	C0699231
152015	C0699233
152016	C0699234
152017	C0699245
152018	C0699248
152019	C0699253
152020	C0699261
152021	C0699262
152023	C0699271
152024	C0699287
152025	C0699305
152026	C0699306
152027	C0699307
152028	C0699308
152029	C0699313
152030	C0699335
152031	C0699337
152035	C0699374
152036	C0699376
152043	C0699401
152044	C0699402
152045	C0699405
152046	C0699406
152047	C0699407
152048	C0699408
152050	C0699415
152051	C0699417
152052	C0699418
152053	C0699435
152054	C0699436
152055	C0699448
152056	C0699449
152057	C0699450
152058	C0699451
152059	C0699464
152063	C0699473
152064	C0699483
152065	C0699484
152067	C0699505
152068	C0699506
152069	C0699507
152070	C0699512
152071	C0699513
152072	C0699514
152078	C0699539
152079	C0699540
152080	C0699541
152081	C0699563
152082	C0699564
152083	C0699565
152084	C0699577
152085	C0699578
152087	C0699581
152088	C0699592
152089	C0699593
152090	C0699609
152091	C0699610
152092	C0699622
152093	C0699623
152095	C0699632
152096	C0699633
152098	C0699663
152099	C0699664
152100	C0699665
152102	C0699678
152103	C0699679
152104	C0699690
152105	C0699691
152107	C0699693
152108	C0699696
152109	C0699700
152110	C0699709
152111	C0699710
152112	C0699711
152114	C0699728
152115	C0699731
152117	C0699769
152120	C0699873
152121	C0699874
152122	C0699875
152123	C0699876
152125	C0699922
152126	C0699933
152127	C0699934
152131	C0699958
152132	C0699960
152133	C0699962
152134	C0700001
152135	C0700018
152136	C0700019
152137	C0700031
152138	C0700091
152140	C0700144
152141	C0700150
152145	C0700292
152148	C0700349
152150	C0700367
152151	C0700450
152153	C0700465
152154	C0700466
152155	C0700467
152156	C0700468
152157	C0700478
152158	C0700479
152159	C0700482
152160	C0700483
152161	C0700493
152162	C0700502
152164	C0700528
152165	C0700540
152166	C0700541
152167	C0700542
152168	C0700547
152169	C0700548
152170	C0700549
152171	C0700563
152172	C0700580
152173	C0700582
152174	C0700583
152175	C0700599
152177	C0700606
152178	C0700607
152179	C0700610
152180	C0700621
152182	C0700658
152183	C0700659
152184	C0700664
152185	C0700665
152186	C0700666
152187	C0700667
152188	C0700690
152189	C0700691
152190	C0700707
152191	C0700708
152192	C0700709
152193	C0700710
152194	C0700711
152195	C0700712
152196	C0700734
152197	C0700735
152198	C0700736
152199	C0700737
152200	C0700748
152201	C0700749
152202	C0700750
152203	C0700751
152204	C0700756
152205	C0700757
152206	C0700770
152207	C0700773
152208	C0700775
152209	C0700776
152210	C0700780
152211	C0700794
152214	C0700807
152215	C0700808
152217	C0700812
152218	C0700813
152219	C0700814
152221	C0700829
152222	C0700830
152223	C0700831
152227	C0700865
152228	C0700866
152229	C0700871
152230	C0700872
152231	C0700880
152232	C0700881
152233	C0700882
152234	C0700897
152235	C0700899
152243	C0700932
152244	C0700933
152245	C0700943
152250	C0700950
152251	C0700951
152253	C0700982
152254	C0700987
152255	C0700993
152257	C0701003
152258	C0701004
152259	C0701010
152260	C0701013
152261	C0701027
152262	C0701028
152265	C0701048
152267	C0701053
152268	C0701078
152269	C0701093
152270	C0701094
152271	C0701097
152272	C0701099
152273	C0701104
152274	C0701105
152275	C0701121
152276	C0701123
152277	C0701124
152278	C0701188
152279	C0701189
152280	C0701190
152281	C0701191
152282	C0701192
152283	C0701215
152284	C0701216
152285	C0701218
152286	C0701230
152287	C0701233
152288	C0701248
152289	C0701250
152290	C0701251
152291	C0701252
152292	C0701272
152293	C0701275
152297	C0701303
152298	C0701330
152299	C0701331
152300	C0701347
152301	C0701351
152302	C0701364
152304	C0701377
152305	C0701378
152309	C0701391
152311	C0701404
152312	C0701408
152317	C0701424
152319	C0701441
152321	C0701459
152323	C0701466
152324	C0701468
152325	C0701471
152327	C0701498
152328	C0701499
152329	C0701500
152331	C0701514
152332	C0701515
152333	C0701516
152336	C0701826
152344	C0701925
152345	C0701936
152351	C0701980
152352	C0701991
152353	C0701992
152354	C0701998
152356	C0702016
152357	C0702017
152358	C0702018
152359	C0702024
152360	C0702032
152362	C0702037
152363	C0702038
152364	C0702041
152365	C0702042
152366	C0702044
152367	C0702056
152368	C0702057
152369	C0702058
152370	C0702072
152371	C0702073
152374	C0702081
152375	C0702083
152377	C0702139
152378	C0702159
152379	C0702166
152383	C0702200
152384	C0702212
152385	C0702213
152386	C0702214
152387	C0702215
152394	C0717360
152396	C0717417
152399	C0717550
152400	C0717564
152401	C0717642
152402	C0717752
152403	C0717754
152404	C0717758
152405	C0717824
152407	C0718066
152408	C0718118
152415	C0718300
152416	C0718315
152419	C0718462
152421	C0718497
152425	C0718706
152426	C0718739
152427	C0718741
152431	C0718937
152432	C0718956
152433	C0719046
152434	C0719141
152439	C0719256
152440	C0719348
152443	C0719618
152444	C0719630
152445	C0719687
152446	C0719688
152447	C0719779
152448	C0719805
152450	C0719972
152453	C0720104
152455	C0720107
152456	C0720111
152458	C0720180
152461	C0720319
152462	C0720378
152463	C0720479
152465	C0720570
152466	C0720587
152469	C0720827
152470	C0720831
152471	C0720850
152473	C0721010
152475	C0721296
152476	C0721376
152477	C0721436
152479	C0721441
152480	C0721455
152481	C0721457
152482	C0721466
152484	C0721519
152486	C0721597
152487	C0721666
152488	C0721681
152490	C0721702
152491	C0721847
152492	C0721979
152495	C0722119
152498	C0722271
152501	C0722355
152502	C0722357
152503	C0722364
152506	C0722493
152507	C0722529
152508	C0722543
152511	C0722654
152512	C0722698
152515	C0722820
152517	C0722959
152519	C0723005
152520	C0723045
152521	C0723046
152522	C0723048
152524	C0723259
152530	C0723457
152531	C0723486
152533	C0723509
152534	C0723551
152535	C0723567
152537	C0723655
152538	C0723656
152539	C0723730
152540	C0723743
152541	C0723760
152542	C0723773
152546	C0724047
152547	C0724055
152548	C0724134
152549	C0724170
152550	C0724257
152551	C0724284
152553	C0724441
152554	C0724447
152555	C0724464
152557	C0724510
152558	C0724515
152559	C0724541
152560	C0724556
152561	C0724587
152562	C0724588
152564	C0724603
152565	C0724614
152566	C0724666
152567	C0724693
152568	C0724700
152570	C0725608
152573	C0728720
152574	C0728726
152576	C0728746
152577	C0728747
152579	C0728749
152580	C0728764
152581	C0728765
152583	C0728767
152584	C0728768
152585	C0728770
152586	C0728771
152587	C0728785
152588	C0728786
152589	C0728787
152590	C0728792
152591	C0728793
152593	C0728809
152596	C0728837
152599	C0728850
152600	C0728863
152601	C0728864
152602	C0728895
152603	C0728896
152604	C0728897
152605	C0728898
152606	C0728916
152607	C0728921
152608	C0728922
152609	C0728923
152610	C0728924
152611	C0728926
152615	C0728963
152616	C0728970
152617	C0728971
152619	C0729017
152620	C0729020
152622	C0729031
152623	C0729040
152624	C0729041
152625	C0729058
152626	C0729059
152628	C0729063
152629	C0729066
152630	C0729083
152631	C0729084
152633	C0729086
152635	C0729092
152636	C0729097
152637	C0729103
152638	C0729105
152639	C0729114
152640	C0729120
152643	C0729123
152644	C0729131
152645	C0729132
152647	C0729134
152648	C0729152
152649	C0729168
152650	C0729175
152651	C0729178
152652	C0729182
152653	C0729183
152656	C0729226
152657	C0729227
152658	C0729229
152659	C0729235
152660	C0729236
152661	C0729237
152662	C0729242
152663	C0729346
152665	C0729506
152666	C0729544
152667	C0729582
152668	C0729584
152671	C0729608
152673	C0729777
152674	C0729842
152675	C0730199
152676	C0730295
152677	C0730303
152678	C0730304
152679	C0730321
152681	C0730570
152683	C0730712
152684	C0730713
152686	C0730881
152687	C0730961
152690	C0731082
152691	C0731099
152692	C0731108
152693	C0731206
152695	C0731336
152697	C0731417
152698	C0731450
152701	C0732093
152702	C0732971
152703	C0733352
152705	C0733360
152707	C0733362
152708	C0733363
152710	C0733382
152711	C0733383
152713	C0733390
152714	C0733414
152715	C0733416
152716	C0733417
152720	C0733433
152721	C0733434
152722	C0733435
152723	C0733445
152724	C0733446
152725	C0733447
152726	C0733450
152728	C0733482
152729	C0733483
152730	C0733484
152732	C0733504
152733	C0733505
152734	C0733506
152735	C0733510
152737	C0733527
152738	C0733528
152739	C0733529
152740	C0733530
152744	C0733550
152746	C0733566
152747	C0733580
152748	C0733581
152749	C0733597
152751	C0733607
152752	C0733609
152753	C0733613
152756	C0733616
152757	C0733620
152758	C0733621
152759	C0733622
152760	C0733623
152761	C0733643
152762	C0733644
152763	C0733656
152764	C0733657
152767	C0733692
152771	C0733714
152773	C0733739
152774	C0733741
152775	C0733743
152776	C0733744
152777	C0733750
152778	C0733751
152779	C0733752
152780	C0733753
152781	C0733770
152782	C0733771
152783	C0733783
152789	C0733811
152790	C0733816
152791	C0733817
152794	C0733850
152795	C0733851
152799	C0733865
152802	C0733884
152804	C0733898
152805	C0733899
152806	C0733907
152807	C0733913
152808	C0733918
152809	C0733919
152812	C0733930
152816	C0740012
152819	C0740058
152820	C0740083
152821	C0740092
152822	C0740097
152824	C0740128
152826	C0740136
152827	C0740137
152828	C0740138
152829	C0740141
152830	C0740143
152831	C0740144
152832	C0740157
152833	C0740159
152834	C0740188
152836	C0740235
152837	C0740241
152838	C0740263
152839	C0740264
152840	C0740277
152841	C0740376
152842	C0740386
152843	C0740387
152844	C0740391
152845	C0740392
152849	C0740858
152854	C0741160
152855	C0741302
152856	C0741494
152858	C0741698
152861	C0742135
152862	C0742136
152863	C0743002
152867	C0743284
152870	C0744254
152871	C0744333
152872	C0744514
152874	C0745048
152875	C0745103
152876	C0745428
152877	C0746319
152881	C0746706
152882	C0746857
152883	C0746883
152884	C0746935
152885	C0747273
152886	C0747479
152887	C0747651
152888	C0748164
152889	C0748852
152890	C0749163
152891	C0749659
152892	C0749794
152894	C0750071
152895	C0750131
152905	C0750827
152906	C0750884
152907	C0750885
152908	C0750886
152909	C0750887
152910	C0750890
152911	C0750903
152912	C0750905
152913	C0750906
152914	C0750918
152915	C0750919
152916	C0750924
152917	C0750927
152918	C0750936
152919	C0750944
152920	C0750953
152921	C0750955
152922	C0750969
152924	C0750974
152925	C0750977
152926	C0750992
152927	C0750998
152928	C0751002
152929	C0751004
152930	C0751005
152931	C0751007
152932	C0751010
152933	C0751011
152935	C0751034
152937	C0751048
152938	C0751060
152939	C0751061
152941	C0751084
152943	C0751092
152944	C0751093
152945	C0751098
152946	C0751101
152947	C0751102
152948	C0751119
152950	C0751131
152951	C0751132
152952	C0751136
152960	C0751185
152962	C0751191
152963	C0751192
152964	C0751201
152965	C0751203
152966	C0751204
152970	C0529736
152975	C0529789
152989	C0529871
152991	C0529901
153001	C0529994
153003	C0530001
153010	C0530064
153013	C0530093
153015	C0530114
153028	C0530325
153048	C0530512
153050	C0530531
153052	C0530536
153070	C0530675
153071	C0530683
153080	C0530715
153082	C0530729
153089	C0530774
153090	C0530788
153099	C0530860
153105	C0530962
153108	C0531015
153111	C0531067
153114	C0531094
153116	C0531143
153118	C0531165
153119	C0531177
153123	C0531237
153136	C0531450
153142	C0531484
153150	C0531597
153151	C0531602
153154	C0531639
153158	C0531691
153159	C0531702
153166	C0531767
153168	C0531777
153173	C0531802
153182	C0531883
153183	C0531909
153195	C0532065
153196	C0532074
153201	C0532111
153207	C0532220
153211	C0532258
153224	C0532357
153225	C0532362
153234	C0532431
153236	C0532436
153239	C0532484
153244	C0532517
153251	C0532605
153254	C0532630
153256	C0532640
153269	C0532757
153272	C0532771
153289	C0532927
153296	C0532988
153298	C0532993
153300	C0533012
153310	C0533107
153313	C0533122
153315	C0533127
153327	C0533290
153332	C0533344
153335	C0533363
153339	C0533384
153353	C0533514
153357	C0533557
153359	C0533560
153369	C0533651
153404	C0533908
153414	C0534003
153418	C0534013
153452	C0534296
153466	C0534406
153472	C0534457
153473	C0534461
153474	C0534468
153476	C0534487
153493	C0534660
153498	C0534706
153501	C0534728
153502	C0534729
153518	C0534836
153522	C0534864
153527	C0534892
153565	C0535383
153568	C0535423
153574	C0535449
153575	C0535454
153587	C0535569
153597	C0535633
153598	C0535635
153599	C0535644
153605	C0535685
153609	C0535706
153620	C0535806
153625	C0535827
153626	C0535836
153631	C0535893
153634	C0535906
153635	C0535908
153636	C0535927
153637	C0535928
153651	C0536040
153654	C0536060
153668	C0536261
153685	C0536462
153687	C0536470
153691	C0536499
153695	C0536528
153699	C0536553
153702	C0536581
153705	C0536609
153717	C0536681
153722	C0536751
153723	C0536753
153726	C0536773
153727	C0536781
153728	C0536788
153733	C0536847
153737	C0536876
153741	C0536903
153748	C0536955
153760	C0537041
153768	C0537116
153769	C0537145
153770	C0537175
153771	C0537180
153772	C0537189
153778	C0537225
153781	C0537264
153792	C0537440
153795	C0537458
153802	C0537494
153803	C0537497
153807	C0537536
153808	C0537541
153809	C0537551
153811	C0537571
153812	C0537574
153820	C0537673
153828	C0537727
153837	C0537822
153843	C0537895
153852	C0538010
153854	C0538023
153855	C0538030
153856	C0538034
153858	C0538045
153859	C0538047
153863	C0538083
153878	C0538180
153894	C0538334
153895	C0538337
153897	C0538343
153899	C0538377
153900	C0538392
153906	C0538434
153911	C0538492
153912	C0538515
153932	C0538727
153933	C0538729
153934	C0538730
153940	C0538802
153951	C0538897
153955	C0538924
153956	C0538926
153959	C0538992
153960	C0538994
153970	C0539083
153971	C0539092
153975	C0539105
153989	C0539178
153992	C0539193
154003	C0539291
154004	C0539297
154006	C0539308
154010	C0539349
154014	C0539397
154022	C0539517
154035	C0539717
154053	C0539873
154066	C0539956
154067	C0539962
154068	C0539969
154075	C0540025
154077	C0540034
154078	C0540039
154088	C0540137
154095	C0540218
154097	C0540223
154098	C0540230
154104	C0540305
154124	C0540539
154130	C0540598
154132	C0540604
154135	C0540623
154136	C0540634
154141	C0540692
154142	C0540694
154143	C0540699
154147	C0540726
154154	C0540810
154156	C0540817
154167	C0540950
154178	C0541052
154181	C0541070
154186	C0541113
154189	C0541141
154190	C0541146
154192	C0541153
154201	C0541240
154210	C0541311
154216	C0541360
154223	C0541760
154224	C0541767
154227	C0542142
154236	C0542514
154237	C0542519
154239	C0542564
154241	C0542571
154242	C0543447
154243	C0543453
154245	C0543456
154246	C0543463
154248	C0543470
154250	C0543475
154252	C0543669
154253	C0543858
154254	C0543874
154255	C0544452
154257	C0544755
154258	C0544820
154259	C0544862
154260	C0544955
154261	C0544958
154262	C0545053
154264	C0546123
154265	C0546125
154267	C0546173
154268	C0546303
154269	C0546345
154270	C0546476
154275	C0546849
154276	C0546862
154277	C0546868
154278	C0546874
154279	C0546876
154280	C0546878
154282	C0546967
154283	C0546969
154284	C0546983
154285	C0547065
154288	C0549397
154289	C0549399
154291	C0549472
154292	C0549493
154293	C0549622
154298	C0553548
154299	C0553602
154300	C0553616
154301	C0553720
154303	C0553730
154304	C0553757
154306	C0554101
154308	C0555047
154309	C0555199
154310	C0555227
154311	C0555245
154320	C0558353
154321	C0558362
154322	C0558385
154324	C0558846
154325	C0559031
154328	C0559460
154330	C0559546
154340	C0560184
154344	C0560885
154351	C0563625
154354	C0567041
154355	C0574002
154356	C0574080
154357	C0574760
154358	C0574960
154359	C0574974
154360	C0574992
154361	C0575158
154362	C0575269
154363	C0575904
154364	C0576093
154365	C0576225
154366	C0576999
154367	C0577655
154369	C0577802
154370	C0578019
154371	C0578033
154373	C0580094
154375	C0580413
154379	C0581342
154380	C0581381
154389	C0585012
154395	C0585265
154401	C0585544
154402	C0585556
154405	C0586355
154406	C0586358
154407	C0586365
154408	C0586368
154411	C0587955
154413	C0588125
154414	C0589978
154415	C0590717
